"activity"	"source"	"subjectId"	"type"	"feature"	"average"
"9338"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationMeanZ"	-0.279734839433962
"9339"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationMeanFrequencyX"	-0.313574137584906
"9340"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationMeanFrequencyY"	0.232676315733962
"9341"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationMeanFrequencyZ"	0.120197007067925
"9342"	"WALKING"	"train"	29	"Mean"	"timeBodyAccelerationMeanZ"	-0.106632427301887
"9343"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationJerkMeanX"	-0.210469887150943
"9344"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationJerkMeanY"	-0.0880213408433962
"9345"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationJerkMeanZ"	-0.394877826981132
"9346"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyX"	-0.201300454630189
"9347"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyY"	-0.0699038849622642
"9348"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	0.00648587851509434
"9349"	"WALKING"	"train"	29	"Mean"	"timeGravityAccelerationMeanX"	0.96237438509434
"9350"	"WALKING"	"train"	29	"Mean"	"timeGravityAccelerationMeanY"	-0.127318078679245
"9351"	"WALKING"	"train"	29	"Mean"	"frequencyBodyGyroscopeMeanX"	-0.431490048490566
"9352"	"WALKING"	"train"	29	"Mean"	"frequencyBodyGyroscopeMeanY"	-0.362232316226415
"9353"	"WALKING"	"train"	29	"Mean"	"frequencyBodyGyroscopeMeanZ"	-0.397277495471698
"9354"	"WALKING"	"train"	29	"Mean"	"timeGravityAccelerationMeanZ"	0.0955792142264151
"9355"	"WALKING"	"train"	29	"Mean"	"frequencyBodyGyroscopeMeanFrequencyX"	0.180832984196226
"9356"	"WALKING"	"train"	29	"Mean"	"frequencyBodyGyroscopeMeanFrequencyY"	-0.362824434528302
"9357"	"WALKING"	"train"	29	"Mean"	"frequencyBodyGyroscopeMeanFrequencyZ"	0.0619511792726415
"9358"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationMagnitudeMean"	-0.235683305566038
"9359"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	0.0998266557713208
"9360"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMean"	-0.108978206490566
"9361"	"WALKING"	"train"	29	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	-0.0437918181396792
"9362"	"WALKING"	"train"	29	"Mean"	"frequencyBodyGyroscopeMagnitudeMean"	-0.416817853396226
"9363"	"WALKING"	"train"	29	"Mean"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	0.0351798881018868
"9364"	"WALKING"	"train"	29	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.628501115849057
"9365"	"WALKING"	"train"	29	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.0796848521886792
"9366"	"WALKING"	"train"	29	"Mean"	"timeBodyAccelerationJerkMeanX"	0.0853743348528302
"9367"	"WALKING"	"train"	29	"Mean"	"timeBodyAccelerationJerkMeanY"	0.0223870454150943
"9368"	"WALKING"	"train"	29	"Mean"	"timeBodyAccelerationJerkMeanZ"	0.00941547304716981
"9369"	"WALKING"	"train"	29	"Std"	"timeBodyGyroscopeStandardDeviationX"	-0.598868670943396
"9370"	"WALKING"	"train"	29	"Std"	"timeBodyGyroscopeStandardDeviationY"	-0.181802636566038
"9371"	"WALKING"	"train"	29	"Std"	"timeBodyGyroscopeStandardDeviationZ"	-0.430232441132075
"9372"	"WALKING"	"train"	29	"Std"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.395909621509434
"9373"	"WALKING"	"train"	29	"Std"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.587944298490566
"9374"	"WALKING"	"train"	29	"Std"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.504130088679245
"9375"	"WALKING"	"train"	29	"Std"	"timeBodyAccelerationMagnitudeStandardDeviation"	-0.262695063584906
"9376"	"WALKING"	"train"	29	"Std"	"timeGravityAccelerationMagnitudeStandardDeviation"	-0.262695063584906
"9377"	"WALKING"	"train"	29	"Std"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	-0.133036273622642
"9378"	"WALKING"	"train"	29	"Std"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.358814096603774
"9379"	"WALKING"	"train"	29	"Std"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.612222937169811
"9380"	"WALKING"	"train"	29	"Std"	"frequencyBodyAccelerationStandardDeviationX"	-0.190355976849057
"9381"	"WALKING"	"train"	29	"Std"	"frequencyBodyAccelerationStandardDeviationY"	-0.182068539584906
"9382"	"WALKING"	"train"	29	"Std"	"frequencyBodyAccelerationStandardDeviationZ"	-0.283348100981132
"9383"	"WALKING"	"train"	29	"Std"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.307336669773585
"9384"	"WALKING"	"train"	29	"Std"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.155020660771698
"9385"	"WALKING"	"train"	29	"Std"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.529034897169811
"9386"	"WALKING"	"train"	29	"Std"	"timeBodyAccelerationStandardDeviationX"	-0.174337940226415
"9387"	"WALKING"	"train"	29	"Std"	"frequencyBodyGyroscopeStandardDeviationX"	-0.654313559056604
"9388"	"WALKING"	"train"	29	"Std"	"frequencyBodyGyroscopeStandardDeviationY"	-0.0941359695075472
"9389"	"WALKING"	"train"	29	"Std"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.494117483018868
"9390"	"WALKING"	"train"	29	"Std"	"timeGravityAccelerationStandardDeviationX"	-0.978253538867925
"9391"	"WALKING"	"train"	29	"Std"	"timeGravityAccelerationStandardDeviationY"	-0.975272848113208
"9392"	"WALKING"	"train"	29	"Std"	"timeGravityAccelerationStandardDeviationZ"	-0.945981437169811
"9393"	"WALKING"	"train"	29	"Std"	"timeBodyAccelerationStandardDeviationY"	-0.0917540612869811
"9394"	"WALKING"	"train"	29	"Std"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.393257505471698
"9395"	"WALKING"	"train"	29	"Std"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	-0.169506499226415
"9396"	"WALKING"	"train"	29	"Std"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.429156830566038
"9397"	"WALKING"	"train"	29	"Std"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.618667722641509
"9398"	"WALKING"	"train"	29	"Std"	"timeBodyAccelerationStandardDeviationZ"	-0.242828038264151
"9399"	"WALKING"	"train"	29	"Std"	"timeBodyAccelerationJerkStandardDeviationX"	-0.22143354279434
"9400"	"WALKING"	"train"	29	"Std"	"timeBodyAccelerationJerkStandardDeviationY"	-0.087174644469434
"9401"	"WALKING"	"train"	29	"Std"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.461758009811321
"9402"	"WALKING"	"train"	30	"Mean"	"timeBodyAccelerationMeanX"	0.276406758
"9403"	"WALKING"	"train"	30	"Mean"	"timeBodyGyroscopeMeanX"	-0.0459505355861538
"9404"	"WALKING"	"train"	30	"Mean"	"timeBodyGyroscopeMeanY"	-0.0649170927338462
"9405"	"WALKING"	"train"	30	"Mean"	"timeBodyGyroscopeMeanZ"	0.0839568239261538
"9406"	"WALKING"	"train"	30	"Mean"	"timeBodyGyroscopeJerkMeanX"	-0.0873839917276923
"9407"	"WALKING"	"train"	30	"Mean"	"timeBodyGyroscopeJerkMeanY"	-0.0617028868769231
"9408"	"WALKING"	"train"	30	"Mean"	"timeBodyGyroscopeJerkMeanZ"	-0.0446007229941538
"9409"	"WALKING"	"train"	30	"Mean"	"timeBodyAccelerationMeanY"	-0.0175880385730769
"9410"	"WALKING"	"train"	30	"Mean"	"timeBodyAccelerationMagnitudeMean"	-0.195140032969231
"9411"	"WALKING"	"train"	30	"Mean"	"timeGravityAccelerationMagnitudeMean"	-0.195140032969231
"9412"	"WALKING"	"train"	30	"Mean"	"timeBodyAccelerationJerkMagnitudeMean"	-0.352111713846154
"9413"	"WALKING"	"train"	30	"Mean"	"timeBodyGyroscopeMagnitudeMean"	-0.0229640797463077
"9414"	"WALKING"	"train"	30	"Mean"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.472068729846154
"9415"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationMeanX"	-0.351402910907692
"9416"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationMeanY"	-0.193856663907692
"9417"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationMeanZ"	-0.309558882615385
"9418"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationMeanFrequencyX"	-0.3463571356
"9419"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationMeanFrequencyY"	0.0306217232524615
"9420"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationMeanFrequencyZ"	-0.0837532847692308
"9421"	"WALKING"	"train"	30	"Mean"	"timeBodyAccelerationMeanZ"	-0.0986247068969231
"9422"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationJerkMeanX"	-0.389595631107692
"9423"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationJerkMeanY"	-0.299525343907692
"9424"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationJerkMeanZ"	-0.467030710153846
"9425"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyX"	-0.268877781692308
"9426"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyY"	-0.274838924907692
"9427"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	-0.201229692864615
"9428"	"WALKING"	"train"	30	"Mean"	"timeGravityAccelerationMeanX"	0.965217551076923
"9429"	"WALKING"	"train"	30	"Mean"	"timeGravityAccelerationMeanY"	-0.157673823846154
"9430"	"WALKING"	"train"	30	"Mean"	"frequencyBodyGyroscopeMeanX"	-0.374440300461538
"9431"	"WALKING"	"train"	30	"Mean"	"frequencyBodyGyroscopeMeanY"	-0.175900924040154
"9432"	"WALKING"	"train"	30	"Mean"	"frequencyBodyGyroscopeMeanZ"	-0.247350343692308
"9433"	"WALKING"	"train"	30	"Mean"	"timeGravityAccelerationMeanZ"	-0.00392556384476923
"9434"	"WALKING"	"train"	30	"Mean"	"frequencyBodyGyroscopeMeanFrequencyX"	-0.207685653438462
"9435"	"WALKING"	"train"	30	"Mean"	"frequencyBodyGyroscopeMeanFrequencyY"	-0.380731546523077
"9436"	"WALKING"	"train"	30	"Mean"	"frequencyBodyGyroscopeMeanFrequencyZ"	-0.2626507412
"9437"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationMagnitudeMean"	-0.342363772923077
"9438"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	0.0483161700923077
"9439"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMean"	-0.347180134692308
"9440"	"WALKING"	"train"	30	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	0.115010838159538
"9441"	"WALKING"	"train"	30	"Mean"	"frequencyBodyGyroscopeMagnitudeMean"	-0.358344356
"9442"	"WALKING"	"train"	30	"Mean"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	-0.06888716012
"9443"	"WALKING"	"train"	30	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.547621753230769
"9444"	"WALKING"	"train"	30	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.102346297253846
"9445"	"WALKING"	"train"	30	"Mean"	"timeBodyAccelerationJerkMeanX"	0.0688689970184615
"9446"	"WALKING"	"train"	30	"Mean"	"timeBodyAccelerationJerkMeanY"	0.0219656545
"9447"	"WALKING"	"train"	30	"Mean"	"timeBodyAccelerationJerkMeanZ"	-0.00739534236
"9448"	"WALKING"	"train"	30	"Std"	"timeBodyGyroscopeStandardDeviationX"	-0.387920593846154
"9449"	"WALKING"	"train"	30	"Std"	"timeBodyGyroscopeStandardDeviationY"	0.00600277892
"9450"	"WALKING"	"train"	30	"Std"	"timeBodyGyroscopeStandardDeviationZ"	-0.182569652430769
"9451"	"WALKING"	"train"	30	"Std"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.460345386153846
"9452"	"WALKING"	"train"	30	"Std"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.497621802307692
"9453"	"WALKING"	"train"	30	"Std"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.476208796153846
"9454"	"WALKING"	"train"	30	"Std"	"timeBodyAccelerationMagnitudeStandardDeviation"	-0.359873411538462
"9455"	"WALKING"	"train"	30	"Std"	"timeGravityAccelerationMagnitudeStandardDeviation"	-0.359873411538462
"9456"	"WALKING"	"train"	30	"Std"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	-0.353751020923077
"9457"	"WALKING"	"train"	30	"Std"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.266845731292308
"9458"	"WALKING"	"train"	30	"Std"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.546977272307692
"9459"	"WALKING"	"train"	30	"Std"	"frequencyBodyAccelerationStandardDeviationX"	-0.344928112461538
"9460"	"WALKING"	"train"	30	"Std"	"frequencyBodyAccelerationStandardDeviationY"	-0.215634315369231
"9461"	"WALKING"	"train"	30	"Std"	"frequencyBodyAccelerationStandardDeviationZ"	-0.0931447617846154
"9462"	"WALKING"	"train"	30	"Std"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.415135398
"9463"	"WALKING"	"train"	30	"Std"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.289466095323077
"9464"	"WALKING"	"train"	30	"Std"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.575410267076923
"9465"	"WALKING"	"train"	30	"Std"	"timeBodyAccelerationStandardDeviationX"	-0.346394275230769
"9466"	"WALKING"	"train"	30	"Std"	"frequencyBodyGyroscopeStandardDeviationX"	-0.399032346
"9467"	"WALKING"	"train"	30	"Std"	"frequencyBodyGyroscopeStandardDeviationY"	0.0955456046230769
"9468"	"WALKING"	"train"	30	"Std"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.237941473615385
"9469"	"WALKING"	"train"	30	"Std"	"timeGravityAccelerationStandardDeviationX"	-0.979752466923077
"9470"	"WALKING"	"train"	30	"Std"	"timeGravityAccelerationStandardDeviationY"	-0.970176562153846
"9471"	"WALKING"	"train"	30	"Std"	"timeGravityAccelerationStandardDeviationZ"	-0.943958420615385
"9472"	"WALKING"	"train"	30	"Std"	"timeBodyAccelerationStandardDeviationY"	-0.173550021692308
"9473"	"WALKING"	"train"	30	"Std"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.469852794923077
"9474"	"WALKING"	"train"	30	"Std"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	-0.366537416615385
"9475"	"WALKING"	"train"	30	"Std"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.331541740923077
"9476"	"WALKING"	"train"	30	"Std"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.578580044615385
"9477"	"WALKING"	"train"	30	"Std"	"timeBodyAccelerationStandardDeviationZ"	-0.120476783907692
"9478"	"WALKING"	"train"	30	"Std"	"timeBodyAccelerationJerkStandardDeviationX"	-0.374400941384615
"9479"	"WALKING"	"train"	30	"Std"	"timeBodyAccelerationJerkStandardDeviationY"	-0.270709274446154
"9480"	"WALKING"	"train"	30	"Std"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.521351855076923
"9481"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyAccelerationMeanX"	0.27761534806383
"9482"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyGyroscopeMeanX"	-0.11594735287234
"9483"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyGyroscopeMeanY"	-0.00482329231914894
"9484"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyGyroscopeMeanZ"	0.097173808906383
"9485"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyGyroscopeJerkMeanX"	-0.0581038498510638
"9486"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyGyroscopeJerkMeanY"	-0.0421470257531915
"9487"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyGyroscopeJerkMeanZ"	-0.0710229816893617
"9488"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyAccelerationMeanY"	-0.0226614158361702
"9489"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyAccelerationMagnitudeMean"	0.0899511204978723
"9490"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeGravityAccelerationMagnitudeMean"	0.0899511204978723
"9491"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyAccelerationJerkMagnitudeMean"	0.00565516335106383
"9492"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyGyroscopeMagnitudeMean"	-0.162188586930426
"9493"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.410872671489362
"9494"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationMeanX"	0.112841160325532
"9495"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationMeanY"	0.278345041765957
"9496"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationMeanZ"	-0.131290772
"9497"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationMeanFrequencyX"	-0.273711609659574
"9498"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationMeanFrequencyY"	0.0119309606468085
"9499"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationMeanFrequencyZ"	0.0903678546504255
"9500"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyAccelerationMeanZ"	-0.116812942382979
"9501"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationJerkMeanX"	0.138120681087234
"9502"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationJerkMeanY"	0.0962091607617021
"9503"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationJerkMeanZ"	-0.271498721106383
"9504"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyX"	-0.143898149531915
"9505"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyY"	-0.357514501744681
"9506"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	-0.234703932446809
"9507"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeGravityAccelerationMeanX"	0.861831345531915
"9508"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeGravityAccelerationMeanY"	-0.325780100638298
"9509"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyGyroscopeMeanX"	-0.145775970406383
"9510"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyGyroscopeMeanY"	-0.361913824
"9511"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyGyroscopeMeanZ"	-0.0874944736085106
"9512"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeGravityAccelerationMeanZ"	-0.0438890162723404
"9513"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyGyroscopeMeanFrequencyX"	-0.0375298023191489
"9514"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyGyroscopeMeanFrequencyY"	0.0770894557234043
"9515"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyGyroscopeMeanFrequencyZ"	0.1367749584
"9516"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationMagnitudeMean"	0.293424826591489
"9517"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	0.0938321297617021
"9518"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMean"	0.222247409576596
"9519"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	0.0188355111404255
"9520"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyGyroscopeMagnitudeMean"	-0.320838543553191
"9521"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	0.103971241706383
"9522"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.380175306489362
"9523"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	-0.0512479640553192
"9524"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyAccelerationJerkMeanX"	0.110040615569574
"9525"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyAccelerationJerkMeanY"	-0.00327959081489362
"9526"	"WALKING_DOWNSTAIRS"	"test"	2	"Mean"	"timeBodyAccelerationJerkMeanZ"	-0.0209351677765957
"9527"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyGyroscopeStandardDeviationX"	-0.320789230008511
"9528"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyGyroscopeStandardDeviationY"	-0.415739144893617
"9529"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyGyroscopeStandardDeviationZ"	-0.279418388042553
"9530"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.243940592553192
"9531"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.469396701106383
"9532"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.218266318606383
"9533"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyAccelerationMagnitudeStandardDeviation"	0.215586334889362
"9534"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeGravityAccelerationMagnitudeStandardDeviation"	0.215586334889362
"9535"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	0.22961718512766
"9536"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.274844110531915
"9537"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.343187875404255
"9538"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"frequencyBodyAccelerationStandardDeviationX"	0.0161046198595745
"9539"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"frequencyBodyAccelerationStandardDeviationY"	0.171973972957447
"9540"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"frequencyBodyAccelerationStandardDeviationZ"	-0.162032894287234
"9541"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"frequencyBodyAccelerationJerkStandardDeviationX"	0.0499590624829787
"9542"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"frequencyBodyAccelerationJerkStandardDeviationY"	0.0808333491276596
"9543"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.408227423191489
"9544"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyAccelerationStandardDeviationX"	0.0463666814446808
"9545"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"frequencyBodyGyroscopeStandardDeviationX"	-0.379436674361702
"9546"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"frequencyBodyGyroscopeStandardDeviationY"	-0.458732747446809
"9547"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.422987665106383
"9548"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeGravityAccelerationStandardDeviationX"	-0.940361759574468
"9549"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeGravityAccelerationStandardDeviationY"	-0.940068525531915
"9550"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeGravityAccelerationStandardDeviationZ"	-0.931438313191489
"9551"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyAccelerationStandardDeviationY"	0.262881788951064
"9552"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.0214787881723404
"9553"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	0.227480732542553
"9554"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.372576755361702
"9555"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.343698985425532
"9556"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyAccelerationStandardDeviationZ"	-0.10283790806383
"9557"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyAccelerationJerkStandardDeviationX"	0.147249143238298
"9558"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyAccelerationJerkStandardDeviationY"	0.126828014557447
"9559"	"WALKING_DOWNSTAIRS"	"test"	2	"Std"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.340122023191489
"9560"	"WALKING_DOWNSTAIRS"	"test"	4	"Mean"	"timeBodyAccelerationMeanX"	0.279965329555556
"9561"	"WALKING_DOWNSTAIRS"	"test"	4	"Mean"	"timeBodyGyroscopeMeanX"	-0.102838822533333
"9562"	"WALKING_DOWNSTAIRS"	"test"	4	"Mean"	"timeBodyGyroscopeMeanY"	-0.0704025952333333
"9563"	"WALKING_DOWNSTAIRS"	"test"	4	"Mean"	"timeBodyGyroscopeMeanZ"	0.05926394948
"9564"	"WALKING_DOWNSTAIRS"	"test"	4	"Mean"	"timeBodyGyroscopeJerkMeanX"	-0.0921282734666667
"9565"	"WALKING_DOWNSTAIRS"	"test"	4	"Mean"	"timeBodyGyroscopeJerkMeanY"	-0.0348434913444444
"9566"	"WALKING_DOWNSTAIRS"	"test"	4	"Mean"	"timeBodyGyroscopeJerkMeanZ"	-0.0492836435688889
"9567"	"WALKING_DOWNSTAIRS"	"test"	4	"Mean"	"timeBodyAccelerationMeanY"	-0.00980200850666667
"9568"	"WALKING_DOWNSTAIRS"	"test"	4	"Mean"	"timeBodyAccelerationMagnitudeMean"	-0.0491616726733333
